image_path,label,image_name,try_num,valence,arousal,reasoning
../database/final_database/014/001.jpg,14,001.jpg,7,0.22,-0.12,口角がわずかに上がり全体に穏やかな表情のため、やや快のvalenceと判断しました。一方で目や口周りの動きが小さく緊張感が少ないため、arousalは低めです。
../database/final_database/014/001.jpg,14,001.jpg,8,0.22,-0.12,口角がわずかに上がっており不快というより軽い快の表情に見えます。一方で目元や顔全体の緊張が強くなく、覚醒度はやや低めと判断しました。
../database/final_database/014/001.jpg,14,001.jpg,9,0.32,-0.08,口元がわずかに上がっており軽い微笑に見えるため、快の方向に寄っています。一方で目元や表情筋の緊張が強くなく落ち着いた印象なので覚醒度は低めです。
../database/final_database/014/001.jpg,14,001.jpg,10,0.18,-0.12,口角がわずかに上がっており不快感は少ないため、valenceはやや正に寄ります。一方で目や口の開きが小さく表情の動きが控えめなので、arousalは低めと判断しました。
../database/final_database/014/002.jpg,14,002.jpg,1,0.35,0.25,口が少し開き、眉が上がっており驚きや関心が混じった穏やかな表情に見えるため、快寄りのvalenceと中程度のarousalと判断しました。強い興奮や緊張は感じにくいのでarousalはやや低めです。
../database/final_database/014/002.jpg,14,002.jpg,2,0.35,0.3,口が少し開いて眉がやや上がっており、驚きや関心に近い表情で強い不快感は見られません。表情の強度は中程度で、覚醒度も高すぎないため穏やかな上向きと判断しました。
../database/final_database/014/002.jpg,14,002.jpg,3,0.25,0.3,口が少し開き、眉がやや上がっていて驚きや戸惑いが混ざった表情に見えます。不快さは強くなく、覚醒度も中程度と判断しました。
../database/final_database/014/002.jpg,14,002.jpg,4,0.25,0.35,口が少し開いており、目元も緊張が少なく、軽い微笑や驚きを感じる表情です。一方で笑顔は強くないため快・覚醒ともに中程度にとどまります。
../database/final_database/014/002.jpg,14,002.jpg,5,0.25,0.35,口角が少し上がり、表情はやや快寄りに見える一方で、眉の寄りと目元の緊張から不安・戸惑いも混じっています。口が開いており注意喚起的で、覚醒度は中程度に感じられます。
../database/final_database/014/002.jpg,14,002.jpg,6,0.42,0.18,口角がやや上がり目元も柔らかく、全体として軽いポジティブ感が見られます。一方で表情の強さは控えめで、覚醒度は中低程度にとどまります。
../database/final_database/014/002.jpg,14,002.jpg,7,0.25,0.35,口が少し開いており、眉も大きく下がっていないため強い不快感は見られず、やや快寄りに見えます。一方で目元に緊張があり驚き・不安も混ざるため覚醒度は中程度と判断しました。
../database/final_database/014/002.jpg,14,002.jpg,8,0.25,0.35,口が少し開いて微笑みに近い表情で、全体としてはやや快の印象です。一方で眉がやや上がり不安げにも見えるため、覚醒度は中程度と判断しました。
../database/final_database/014/002.jpg,14,002.jpg,9,0.35,0.25,口が少し開いて口角がわずかに上がっており、全体として穏やかなポジティブ感があるためvalenceはやや高め。目元の緊張が強くなく表情の動きも小さいのでarousalは低〜中程度と判断しました。
../database/final_database/014/002.jpg,14,002.jpg,10,0.15,0.35,口角がやや上がり口が開いており、軽い快の表情に見えます。一方で眉が少し寄り、驚きや戸惑いも混ざっていて覚醒度は中程度です。
../database/final_database/014/004.jpg,14,004.jpg,1,0.18,0.34,口角がやや上がり口が開いており、軽いポジティブさ（微笑・興味）を感じます。一方で目元の強い喜びサインは弱く、落ち着いた覚醒度に見えます。
../database/final_database/014/004.jpg,14,004.jpg,2,0.38,0.32,口角がやや上がり、表情全体に軽いポジティブさが見られるため快寄りと判断しました。目の開きや表情筋の緊張は強くなく、覚醒度は中程度に留まるためやや低めの覚醒としました。
../database/final_database/014/004.jpg,14,004.jpg,3,0.18,0.22,口角がやや上がり、驚きよりも軽い微笑に近い表情でわずかに快寄りです。一方で目の開きや表情筋の緊張は強くなく、覚醒度は中程度よりやや低めと判断しました。
../database/final_database/014/004.jpg,14,004.jpg,4,0.32,0.18,口角がやや上がり、表情全体が穏やかで軽いポジティブさが見られます。一方で目元の緊張や大きな動きは少なく、覚醒度は低めです。
../database/final_database/014/004.jpg,14,004.jpg,5,0.32,0.18,口角がやや上がり、表情は軽い喜び・安心に近い一方で、目元や全体の緊張は強くなく落ち着いた印象です。大きな驚きや怒りのような高覚醒のサインは見られません。
../database/final_database/014/004.jpg,14,004.jpg,6,0.2,0.1,口角がやや上がり軽い微笑に見えるため快寄りですが、目元の表情変化が少なく強い喜びは感じにくいです。表情の強度が弱めで落ち着いた印象なので覚醒度は低めにしました。
../database/final_database/014/004.jpg,14,004.jpg,7,0.25,0.15,口角がやや上がり表情は穏やかで、軽いポジティブさが見られます。一方で目元や全体の緊張は強くなく、覚醒度は低めです。
../database/final_database/014/004.jpg,14,004.jpg,8,0.12,0.08,口がわずかに開いて穏やかな表情で、強い不快感や怒りは見られません。一方で目元や口角の上がりが弱く、覚醒度も高くないため中立寄りにしました。
../database/final_database/014/004.jpg,14,004.jpg,9,0.34,0.22,口角がやや上がり、表情全体に軽い快の要素が見られます。一方で目元の強い緊張や大きな動きは少なく、覚醒度は中程度より低めです。
../database/final_database/014/004.jpg,14,004.jpg,10,0.25,0.15,口角がやや上がり表情は穏やかで、わずかに快の印象があります。一方で目元の緊張や動きは強くなく、覚醒度は低めに見えます。
../database/final_database/014/006.jpg,14,006.jpg,1,0.1,0.35,口が少し開いて目線が上向きで、驚きや関心があるように見えます。強い喜びや怒りではなく中程度の覚醒で、快不快はわずかに快寄りと判断しました。
../database/final_database/014/006.jpg,14,006.jpg,2,0.2,0.35,口が少し開き、視線が上向きで驚きや関心がある表情に見えます。強い不快感はなくややポジティブ寄りですが、覚醒度は中程度です。
../database/final_database/014/006.jpg,14,006.jpg,3,0.12,0.34,口が少し開き目が上を向いており、驚きや関心を示す中立〜やや快の表情に見えます。表情の緊張は強くないため覚醒度は中程度にとどまります。
../database/final_database/014/006.jpg,14,006.jpg,4,0.25,0.4,口が少し開き、目線が上向きで驚き・関心のような表情に見えます。ネガティブさは強くなく、覚醒度はやや高めと判断しました。
../database/final_database/014/006.jpg,14,006.jpg,5,0.12,0.28,口が少し開き目線が上向きで、驚きや興味を示すような表情に見えます。強い喜び・怒りはなく中立寄りだが、わずかに快で覚醒度も軽く高めです。
../database/final_database/014/006.jpg,14,006.jpg,6,0.1,0.35,口が少し開いていて驚き・関心のような表情で、快不快は中立に近いです。目線が上向きで緊張感があり、覚醒度はやや高めと判断しました。
../database/final_database/014/006.jpg,14,006.jpg,7,0.1,0.25,口が少し開き、目線も上向きで驚きや関心を示すような表情に見えます。強い笑顔や怒りではなく中立寄りのため、快はわずか・覚醒も中程度と判断しました。
../database/final_database/014/006.jpg,14,006.jpg,8,0.18,0.42,口が少し開いて上方を見る表情で、驚きや関心が混ざった中立～やや快の印象です。目元の緊張と口の開きから覚醒度はやや高めと判断しました。
../database/final_database/014/006.jpg,14,006.jpg,9,0.1,0.3,口が少し開き目線が上向きで、驚き・好奇心のようなややポジティブな表情に見えます。緊張や動きは強くなく、覚醒度は中程度と判断しました。
../database/final_database/014/006.jpg,14,006.jpg,10,0.1,0.35,口が少し開き目線が上向きで、驚きや関心のような軽い覚醒が見られます。明確な笑顔や強い不快表情ではないため快・不快は中立寄りと判断しました。
../database/final_database/014/007.jpg,14,007.jpg,1,-0.12,0.34,口が半開きで眉や目元にわずかな緊張があり、快よりもやや不快・不安寄りに見えます。一方で目の開きが比較的大きく、驚き/警戒の要素があるため覚醒度はやや高めです。
../database/final_database/014/007.jpg,14,007.jpg,2,0.05,0.35,口が少し開いて目が見開かれており、驚きや戸惑いが混じったニュートラル寄りの表情に見えます。強い不快や喜びは弱く、覚醒度はやや高めです。
../database/final_database/014/007.jpg,14,007.jpg,3,0.1,0.35,口が少し開いて目が見開き気味で、驚きや緊張が感じられる一方、強い怒りや悲しみは見られません。全体として中立寄りでやや覚醒度が高い表情です。
../database/final_database/014/007.jpg,14,007.jpg,4,-0.1,0.35,口が少し開き目が見開かれており、驚きや不安が混ざった表情に見えます。笑顔の要素は弱く、やや不快寄りだが覚醒度は中程度です。
../database/final_database/014/007.jpg,14,007.jpg,5,-0.35,0.45,口が開き目も大きく、驚きや不安が混ざったような緊張した表情に見えます。快より不快寄りで、覚醒度は中程度に高いと判断しました。
../database/final_database/014/007.jpg,14,007.jpg,6,-0.35,0.45,口が開いて眉がやや上がり、驚きや困惑のような緊張感があるため覚醒度はやや高めです。一方で笑顔ではなく不安げに見えるため快より不快寄りと判断しました。
../database/final_database/014/007.jpg,14,007.jpg,7,-0.12,0.35,口が半開きで緊張感や困惑が見られ、快よりやや不快寄りに感じます。目も大きく開いており、落ち着きより軽い覚醒状態が示唆されます。
../database/final_database/014/007.jpg,14,007.jpg,8,-0.18,0.42,口が半開きで不安そうな表情に見え、快よりもやや不快寄りです。目が見開き気味で緊張感があり、覚醒度は中程度に高いと判断しました。
../database/final_database/014/007.jpg,14,007.jpg,9,0.05,0.35,口が少し開き目も見開き気味で、驚きや戸惑いのような軽い緊張が見られます。一方で口角の上がりは弱く、強い快・不快は感じにくいため中立寄りにしました。
../database/final_database/014/007.jpg,14,007.jpg,10,0.05,0.35,口が少し開いて目が見開き気味で、驚きや戸惑いのような覚醒度のある表情に見えます。一方で笑顔や強い不快のサインは弱く、快・不快は中立寄りと判断しました。
../database/final_database/014/008.jpg,14,008.jpg,1,0.18,0.05,口角がわずかに上がっており全体として穏やかな表情なので、快寄りのvalenceと判断しました。目や眉の動きが小さく緊張感も低いため、arousalは中立に近い低めです。
../database/final_database/014/008.jpg,14,008.jpg,2,0.32,0.05,口角がわずかに上がり表情は穏やかで、軽い快の印象があります。一方で目元や表情筋の緊張が強くなく、覚醒度は低めに見えます。
../database/final_database/014/008.jpg,14,008.jpg,3,0.1,-0.15,口元がわずかに上がり、眉や目元に強い緊張が見られないため、やや快寄りの中立に近い表情です。表情変化が小さく落ち着いているため、覚醒度はやや低めと判断します。
../database/final_database/014/008.jpg,14,008.jpg,4,0.12,-0.18,口角がわずかに上がり中立〜軽い快の表情に見えますが、目元や眉の動きが少なく全体として落ち着いた印象で覚醒度は低めです。
../database/final_database/014/008.jpg,14,008.jpg,5,0.18,-0.12,口角がわずかに上がり、全体として中立〜軽い快の表情に見えます。一方で目の開きや表情筋の緊張が強くなく、覚醒度はやや低めと判断しました。
../database/final_database/014/008.jpg,14,008.jpg,6,0.28,0.12,口角がわずかに上がり、表情は穏やかで軽いポジティブさが見られます。一方で目の開きや表情筋の緊張は強くなく、覚醒度は低めです。
../database/final_database/014/008.jpg,14,008.jpg,7,0.22,-0.08,口角がわずかに上がり、全体として穏やかで軽い好意的表情に見えます。一方で目の開きや表情筋の緊張が強くなく、覚醒度は低めと判断しました。
../database/final_database/014/008.jpg,14,008.jpg,8,0.12,-0.08,口角がわずかに上がり、全体として中立〜軽いポジティブ寄りに見えます。一方で目の開きや表情筋の緊張が強くなく、覚醒度は低めです。
../database/final_database/014/008.jpg,14,008.jpg,9,0.35,0.05,口角がわずかに上がり、全体として穏やかな表情で不快感は低いです。一方で目の開きや表情筋の緊張が強くなく、覚醒度は高くありません。
../database/final_database/014/008.jpg,14,008.jpg,10,0.2,0.1,口角がわずかに上がり、表情全体は中立〜軽い肯定的に見えます。一方で目の開きや眉の動きが小さく、興奮度は低めです。
../database/final_database/014/010.jpg,14,010.jpg,1,0.24,0.18,口角がやや上がり、表情全体に軽いポジティブさが見られるためvalenceは弱めに快寄りです。目や口の開きが大きくなく緊張も強くないため、arousalは低めの覚醒と判断しました。
../database/final_database/014/010.jpg,14,010.jpg,2,0.35,0.1,口角がやや上がり、表情全体が柔らかく見えるため快寄りのvalenceです。一方で目の開きや筋緊張が強くなく、落ち着いた印象なのでarousalは低めです。
../database/final_database/014/010.jpg,14,010.jpg,3,0.35,0.2,口角がやや上がり穏やかな微笑みが見られるため快方向（正のvalence）です。一方で目の開きや表情筋の緊張が強くなく、興奮度は低めなのでarousalはやや低い値にしました。
../database/final_database/014/010.jpg,14,010.jpg,4,0.2,0.1,口角がやや上がり、表情は穏やかで軽い快の印象があります。一方で目元や筋緊張が強くなく、覚醒度は低めに見えます。
../database/final_database/014/010.jpg,14,010.jpg,5,0.35,0.15,口角がやや上がり、表情全体に穏やかな快のサインがあります。一方で目や眉の動きが小さく、強い興奮は感じられないため覚醒度は低めです。
../database/final_database/014/010.jpg,14,010.jpg,6,0.36,0.18,口角がやや上がり、表情全体が穏やかでわずかに快の印象です。一方で目の開きや表情筋の緊張は強くなく、覚醒度は低めに見えます。
../database/final_database/014/010.jpg,14,010.jpg,7,0.35,0.2,口角がやや上がり、表情全体が穏やかで軽い快の印象があります。一方で目の開きや表情筋の緊張は強くなく、覚醒度は低めに見えます。
../database/final_database/014/010.jpg,14,010.jpg,8,0.25,0.1,口角がやや上がり、表情全体に軽い好意・満足が見られるためvalenceはやや正。目や口の開きは大きくなく、動きの強さも控えめなのでarousalは低めです。
../database/final_database/014/010.jpg,14,010.jpg,9,0.35,0.1,口角がやや上がり、表情全体が穏やかでわずかに快の印象です。一方で目の見開きや緊張感が強くなく、覚醒度は低めに見えます。
../database/final_database/014/010.jpg,14,010.jpg,10,0.32,0.28,口角がやや上がり、目元も緊張が少ないため軽い快の印象です。一方で表情の動きは大きくなく、興奮度は中程度にとどまります。
../database/final_database/015/001.jpg,15,001.jpg,1,0.08,0.18,口角がわずかに上がり、強い不快のサインは見られないためvalenceは軽く正寄りです。一方で目や口の緊張が少しあり落ち着きすぎてもいないのでarousalはやや正にしました。
../database/final_database/015/001.jpg,15,001.jpg,2,-0.12,0.18,口元が少し開いており緊張や戸惑いが見える一方、強い怒りや喜びは感じにくい表情です。目元も大きな動きが少なく、覚醒度はやや低〜中程度と判断しました。
../database/final_database/015/001.jpg,15,001.jpg,3,0.12,0.34,口がわずかに開き、表情は中立〜軽い戸惑い/警戒に見えるため、快は弱めです。目が見開かれ気味で緊張感があり、覚醒度はやや高めと判断しました。
../database/final_database/015/001.jpg,15,001.jpg,4,-0.18,0.41,口が半開きで緊張・不安を示すような表情で、快よりもやや不快寄りに見えます。目の開きもあり落ち着きよりはやや覚醒度が高い印象です。
../database/final_database/015/001.jpg,15,001.jpg,5,0.1,0.35,口角がやや上がり表情は中立〜軽いポジティブですが、目元の緊張と驚き気味の開きがあり落ち着きは強くありません。全体として軽い快と中程度の覚醒に見えます。
../database/final_database/015/001.jpg,15,001.jpg,6,-0.05,0.35,口が少し開き、眉がやや上がって目が見開かれているため、軽い驚き・不安が混ざった表情に見えます。笑顔の要素は弱く快・不快は中立寄りですが、緊張感から覚醒度はやや高めです。
../database/final_database/015/001.jpg,15,001.jpg,7,-0.18,0.32,口が少し開いて眉が上がっており、驚きや不安が混ざったような表情に見えます。強い喜びは感じにくいためvalenceはやや低め、緊張感があるのでarousalはやや高めにしました。
../database/final_database/015/001.jpg,15,001.jpg,8,-0.1,0.15,口元がやや引きつり、眉もわずかに寄っていて快より不快寄りに見えます。一方で表情の強度は高くなく、覚醒度はやや低〜中程度です。
../database/final_database/015/001.jpg,15,001.jpg,9,0.15,0.25,口が少し開いていて驚きや戸惑いが混じった表情で、強い喜びや不快は感じにくいです。目の見開きがややあり緊張感があるため、覚醒度はわずかに高めと判断しました。
../database/final_database/015/001.jpg,15,001.jpg,10,0.05,0.2,口角がわずかに上がっている一方で目元の緊張があり、快・不快は中立に近い印象です。表情の動きは小さめで、覚醒度はやや低〜中程度と判断しました。
../database/final_database/015/002.jpg,15,002.jpg,1,0.1,0.05,口角がわずかに上がり、全体として穏やかで軽い好意的表情に見えます。目や眉の緊張が少なく、興奮度は低めです。
../database/final_database/015/002.jpg,15,002.jpg,2,0.12,-0.08,口元がわずかに上がっており、強い不快感は見られないためvalenceはやや正寄りです。一方で目元や表情筋の緊張が強くなく全体に落ち着いた印象なのでarousalは低めと判断しました。
../database/final_database/015/002.jpg,15,002.jpg,3,0.12,0.05,口元がわずかに上がり、表情は穏やかでやや肯定的に見えますが、目元の動きは小さく感情強度は低めです。全体として落ち着いた低覚醒の状態に近いです。
../database/final_database/015/002.jpg,15,002.jpg,4,0.25,-0.05,口角がわずかに上がり、全体として中立～やや快の表情に見えます。一方で目元の緊張や驚きは強くなく、覚醒度は低め～中程度です。
../database/final_database/015/002.jpg,15,002.jpg,5,0.18,-0.06,口角がわずかに上がり、全体として穏やかで軽い肯定的感情が見られます。一方で目の開きや表情筋の緊張は強くなく、覚醒度は低めです。
../database/final_database/015/002.jpg,15,002.jpg,6,0.22,0.08,口角がわずかに上がり、表情は穏やかで軽いポジティブさが見られます。目元の緊張や大きな動きは少なく、覚醒度は低めです。
../database/final_database/015/002.jpg,15,002.jpg,7,0.12,-0.08,口元がわずかに上がり、全体として中立〜やや快の表情に見えます。一方で目元や眉の動きが小さく、興奮度は低めに感じられます。
../database/final_database/015/002.jpg,15,002.jpg,8,0.15,0.05,口元がわずかに上がり、全体として不快さは少ないため軽い快の方向です。一方で目や眉の動きが小さく表情の強度が低いので覚醒度は中立に近いと判断しました。
../database/final_database/015/002.jpg,15,002.jpg,9,0.23,-0.08,口角がわずかに上がり、全体として穏やかな表情で軽い快が示唆されます。目や眉の緊張が強くなく動きも少ないため、覚醒度は低めと判断します。
../database/final_database/015/002.jpg,15,002.jpg,10,0.1,-0.2,口角がわずかに上がり不快感は少ない一方、目元や表情筋の動きが弱く落ち着いた印象です。強い興奮や緊張は見られません。
../database/final_database/015/003.jpg,15,003.jpg,1,0.18,0.52,口が少し開き目も見開き気味で、驚きや注意喚起のような覚醒度が高い表情に見えます。一方で笑顔の要素は弱く、快・不快は中立寄りのやや快と判断しました。
../database/final_database/015/003.jpg,15,003.jpg,2,-0.1,0.45,口が開いて眉がやや上がり、驚きや不安のような緊張感が見られるため快-不快はやや不快寄りです。表情の動きが比較的大きく、覚醒度は中程度に高いと判断しました。
../database/final_database/015/003.jpg,15,003.jpg,3,-0.1,0.45,口が開き眉がやや上がっており、驚きや不安を示す表情に見えます。快よりはやや不快寄りですが、強い嫌悪ではなく中程度の覚醒度です。
../database/final_database/015/003.jpg,15,003.jpg,4,-0.25,0.45,口が開き目も見開かれており、驚きや不安のような緊張感が見られるため覚醒度はやや高めです。笑顔ではなく眉や口元に不快寄りの要素があるので、快‐不快はややマイナスと判断しました。
../database/final_database/015/003.jpg,15,003.jpg,5,-0.18,0.42,口が半開きで眉がやや上がり、驚きや不安の混じった表情に見えるため快-不快はやや不快寄りです。目の見開きと緊張感があり覚醒度は中程度に高めと判断しました。
../database/final_database/015/003.jpg,15,003.jpg,6,-0.25,0.55,口が開き目が見開かれており、驚きや不安が混ざった表情に見えます。快よりもやや不快寄りで、覚醒度は中〜高程度と判断しました。
../database/final_database/015/003.jpg,15,003.jpg,7,-0.35,0.45,口が開き眉が上がっており、驚きや不安が混じった表情に見えるため快は低めです。一方で目が見開かれ緊張感があるので覚醒度はやや高めと判断しました。
../database/final_database/015/003.jpg,15,003.jpg,8,-0.35,0.45,口が開いて目も見開き気味で、驚きや不安が混じった表情に見えます。快よりも不快寄りですが、覚醒度は中程度に高いと判断しました。
../database/final_database/015/003.jpg,15,003.jpg,9,-0.2,0.55,口が開き目が見開かれており、驚きや不安が混じった表情に見えます。快よりもやや不快寄りですが、覚醒度は高めです。
../database/final_database/015/003.jpg,15,003.jpg,10,-0.35,0.55,眉が上がり目が見開かれ、口が開いているため驚きや不安が示唆されます。笑顔の要素は弱く、やや不快寄りだが覚醒度は高めと判断しました。
../database/final_database/015/005.jpg,15,005.jpg,1,-0.12,0.34,口が開いて眉間に軽い緊張があり、快よりもやや不快寄りの表情に見えます。一方で驚きや不安の要素があり、覚醒度は中程度に感じられます。
../database/final_database/015/005.jpg,15,005.jpg,2,-0.12,0.48,口が開いて眉がやや寄っており、戸惑いや不快寄りの表情に見えます。一方で表情筋の緊張があり覚醒度は中程度以上と判断しました。
../database/final_database/015/005.jpg,15,005.jpg,3,-0.25,0.4,口が半開きで眉がやや寄っており、不快寄りの困惑・不安の表情に見えます。目の開きと口の動きから覚醒度は中程度と判断しました。
../database/final_database/015/005.jpg,15,005.jpg,4,-0.28,0.42,眉がやや寄り、口が半開きで緊張や困惑が感じられるため快より不快寄りの印象です。一方で表情の動きがあり、驚き・不安に近い覚醒度は中程度に高いと判断しました。
../database/final_database/015/005.jpg,15,005.jpg,5,-0.35,0.2,眉がわずかに寄り、口が開いて緊張や不快感がうかがえるためvalenceはやや低めです。一方で表情の強さは中程度で、驚き/困惑のような軽い覚醒が見られるためarousalはやや高めにしました。
../database/final_database/015/005.jpg,15,005.jpg,6,-0.22,0.34,眉がやや寄り、口が半開きで困惑や不安を示す表情に見えます。一方で強い怒りや興奮ではなく、覚醒度は中程度と判断しました。
../database/final_database/015/005.jpg,15,005.jpg,7,-0.2,0.35,口が少し開き眉や目元に緊張があり、快よりもやや不快寄りに見えます。表情の緊張と反応の強さから覚醒度は中程度に高いと判断しました。
../database/final_database/015/005.jpg,15,005.jpg,8,-0.12,0.43,口が開いて眉がやや寄っており、驚きや困惑・不安寄りの表情に見えます。強い喜びは感じにくい一方で、反応は比較的高く覚醒度は中程度以上と判断しました。
../database/final_database/015/005.jpg,15,005.jpg,9,-0.18,0.32,口が少し開いて眉がわずかに寄っており、快よりもやや不快・困惑寄りの印象です。表情の緊張感は中程度で、覚醒度はやや高めと判断しました。
../database/final_database/015/005.jpg,15,005.jpg,10,-0.3,0.35,眉がやや寄り、口が開いて緊張や戸惑いが見られるため快より不快寄りです。一方で表情の動きがあり、驚き・不安に近い覚醒度はやや高めと判断しました。
../database/final_database/015/006.jpg,15,006.jpg,1,0.12,0.1,口角がわずかに上がり表情は中立より少しポジティブに見えますが、目元の緊張が弱く全体として感情強度は低めです。
../database/final_database/015/006.jpg,15,006.jpg,2,0.22,0.12,口角がわずかに上がり、表情全体は穏やかで軽いポジティブさが見られます。一方で目元の緊張や動きは強くなく、覚醒度は低めと判断しました。
../database/final_database/015/006.jpg,15,006.jpg,3,0.18,0.12,口角がやや上がり不安は強く見えないため、わずかに快寄りと判断しました。一方で目元の緊張が少なく表情変化も小さいため、覚醒度は低めです。
../database/final_database/015/006.jpg,15,006.jpg,4,0.2,0.1,口角がわずかに上がり、全体として中立寄りの穏やかな表情に見えるため、valenceはやや快寄りです。目の開きや表情筋の緊張が強くないので、arousalは低めと判断しました。
../database/final_database/015/006.jpg,15,006.jpg,5,0.1,0.05,口角がやや上がり、表情は穏やかで軽い肯定感が見られます。一方で目元の動きが小さく、強い興奮や緊張は感じにくいため覚醒度は低めです。
../database/final_database/015/006.jpg,15,006.jpg,6,0.18,0.12,口角がやや上がり、表情に軽い親和性が見られるため快寄りです。一方で目元の緊張は強くなく、全体として落ち着いた印象なので覚醒度は低めです。
../database/final_database/015/006.jpg,15,006.jpg,7,0.12,0.18,口角がわずかに上がり、目元も強い緊張が見られないため軽い快の方向と判断しました。一方で表情の動きは小さく、強い興奮や緊張は感じにくいので覚醒度は低めです。
../database/final_database/015/006.jpg,15,006.jpg,8,0.12,0.18,口角がわずかに上がり、驚きや困惑が混じった軽い微笑のように見えるため快は弱めです。一方で目が見開き気味で緊張感があり、覚醒度は低〜中程度と判断しました。
../database/final_database/015/006.jpg,15,006.jpg,9,0.12,0.1,口角がわずかに上がっており軽いポジティブさが見られる一方、目元の緊張が少なく全体として強い感情は感じにくいです。そのため快は弱め、覚醒度も低めに設定しました。
../database/final_database/015/006.jpg,15,006.jpg,10,0.08,0.12,口角がわずかに上がり目元も柔らかく、弱い快のサインが見られます。一方で表情の強度は低く、驚きや緊張も強くないため覚醒度はやや低めです。
../database/final_database/015/007.jpg,15,007.jpg,1,0.12,0.3,口が少し開いていて驚きや戸惑いが混じった表情に見え、強い不快・快のどちらにも偏っていません。目元の緊張がわずかにあり、覚醒度は低〜中程度と判断しました。
../database/final_database/015/007.jpg,15,007.jpg,2,0.25,0.2,口角がやや上がり、表情は軽い驚きや穏やかな好意を示している一方、目元の動きは大きくなく強い興奮は感じにくいです。全体としてやや快で低〜中程度の覚醒と判断しました。
../database/final_database/015/007.jpg,15,007.jpg,3,0.12,0.18,口が少し開いており驚きや戸惑いを示す表情で、快・不快は中立に近い印象です。目元の緊張は強くなく、覚醒度も低〜中程度に見えます。
../database/final_database/015/007.jpg,15,007.jpg,4,0.12,0.18,口が少し開いて眉もやや上がっており、軽い驚きや戸惑いが混じった中立寄りの表情に見えます。強い笑顔や怒りは見られないため快・覚醒ともに小さめにしました。
../database/final_database/015/007.jpg,15,007.jpg,5,0.15,0.25,口が少し開いて目も柔らかく、軽い驚きや関心がある表情で強い不快感は見られません。緊張は高くなく、覚醒度はやや低〜中程度と判断しました。
../database/final_database/015/007.jpg,15,007.jpg,6,0.1,0.25,口が少し開いており驚き・戸惑いに近い表情で、快不快は大きく偏っていません。目元の緊張がややあり、覚醒度は低〜中程度と判断しました。
../database/final_database/015/007.jpg,15,007.jpg,7,0.12,0.32,口が少し開いて眉がわずかに上がっており、驚き・困惑に近い表情で快不快は中立寄りに見えます。表情の緊張感はあるため覚醒度はやや高めです。
../database/final_database/015/007.jpg,15,007.jpg,8,0.12,0.28,口が少し開いていて驚きや困惑に近い表情で、強い快・不快は読み取りにくいです。目元の緊張があり落ち着きすぎてはいないため、覚醒度はやや高めと判断しました。
../database/final_database/015/007.jpg,15,007.jpg,9,0.1,0.35,口が少し開いていて驚きや軽い興味のような表情で、強い不快さは見られません。目の開きと口の形から覚醒度はやや高めと判断します。
../database/final_database/015/007.jpg,15,007.jpg,10,0.1,0.3,口が少し開いて穏やかな表情で、強い不快感は見られません。目元の緊張は弱く、軽い驚き・注意のような中程度の覚醒度に見えます。
../database/final_database/015/008.jpg,15,008.jpg,1,0.05,0.35,口が開いて歯が見え、目線もやや上がっていて驚き・戸惑いのような表情に見えます。強い喜びや怒りではなく中立寄りですが、多少の緊張感があり覚醒度はやや高めです。
../database/final_database/015/008.jpg,15,008.jpg,2,0.05,0.32,口が少し開き目線が動いており、驚きや戸惑いのような軽い緊張が感じられます。笑顔は強くないため快・不快は中立寄りで、覚醒度はやや高めと判断しました。
../database/final_database/015/008.jpg,15,008.jpg,3,0.12,0.48,口が少し開き、目線が泳いでいるように見えるため驚きや戸惑いが混ざった軽い緊張状態と判断しました。強い不快ではないものの、快でもない中立寄りです。
../database/final_database/015/008.jpg,15,008.jpg,4,0.12,0.35,口が開いて目線が動いており、驚きや戸惑いを含むややポジティブ寄りの表情に見えます。緊張感はあるものの強い怒りや恐怖ではなく、中程度の覚醒と判断しました。
../database/final_database/015/008.jpg,15,008.jpg,5,0.05,0.4,口が少し開いており驚きや戸惑いに近い表情で、快・不快は中立寄りに見えます。目の開きと表情の緊張から覚醒度はやや高めです。
../database/final_database/015/008.jpg,15,008.jpg,6,0.12,0.38,口が少し開き目線も動いており、驚きや戸惑いが混じった軽いポジティブ寄りの表情に見えます。表情の緊張感は中程度で、覚醒度はやや高めと判断しました。
../database/final_database/015/008.jpg,15,008.jpg,7,0.05,0.35,口が少し開いていて驚き・戸惑いに近い表情で、快・不快は中立に近いと判断しました。目線の動きと表情の緊張から、覚醒度はやや高めです。
../database/final_database/015/008.jpg,15,008.jpg,8,0.12,0.46,口が開いて目線も動いており、驚きや興味のような軽いポジティブ寄りの表情に見えます。一方で笑顔の強さは弱く、落ち着きよりはやや覚醒度が高い印象です。
../database/final_database/015/008.jpg,15,008.jpg,9,-0.12,0.52,口が開いて目線が泳いでおり、驚きや戸惑いが混じった表情に見えます。快よりはやや不快寄りだが、覚醒度は高めです。
../database/final_database/015/008.jpg,15,008.jpg,10,-0.15,0.55,口が開き目が見開かれ気味で驚き・戸惑いのような緊張感があり、やや不快寄りに見えます。表情の動きが大きく覚醒度は中〜高めです。
../database/final_database/015/009.jpg,15,009.jpg,1,0.05,0.35,口が少し開き目が見開かれており、驚きや戸惑いに近い表情に見えます。強い喜び・不快は読み取りにくい一方で覚醒度はやや高めです。
