ID,emotion,try_num,valence,arousal,reasoning
18,目を伏せたくなるようなとても不快な驚き,2,-0.9000000000000001,0.7,「目を伏せたくなるようなとても不快な驚き」は強い嫌悪・羞恥を伴うネガティブな驚きで、快不快は大きく不快側に寄ります。一方で「驚き」は急激な注意喚起を伴うため覚醒度は高めになります。
18,目を伏せたくなるようなとても不快な驚き,3,-0.92,0.66,「目を伏せたくなるようなとても不快な驚き」は強い嫌悪・羞恥混じりのネガティブ感情で快適さが極めて低いためvalenceを大きく負にしました。驚きは急激な注意喚起を伴い覚醒度が高い一方、萎縮もあるため中〜高程度のarousalに設定しました。
18,目を伏せたくなるようなとても不快な驚き,4,-0.88,0.62,「目を伏せたくなるようなとても不快な驚き」は強い嫌悪・羞恥を伴うネガティブな驚きで快-不快軸は大きく不快側に寄ります。一方で驚きは注意喚起と緊張を伴い覚醒度は高めですが、萎縮・回避の要素もあるため極端な高覚醒まではいかないと判断しました。
18,目を伏せたくなるようなとても不快な驚き,5,-0.86,0.72,「とても不快な驚き」は強い嫌悪・ショックを伴うため快-不快軸は大きくマイナスになります。また驚きは生理的覚醒を高めやすく、「目を伏せたくなる」ほどの強度から覚醒度も高めと判断しました。
18,目を伏せたくなるようなとても不快な驚き,6,-0.9,0.7,「目を伏せたくなるようなとても不快」は強い不快感・嫌悪を示すためvalenceは大きく負側に寄ります。一方「驚き」は覚醒度を高めやすく、強い不快と結びつくことで緊張・動揺が強くなるためarousalは高めです。
18,目を伏せたくなるようなとても不快な驚き,7,-0.88,0.72,「とても不快な驚き」は強い嫌悪・不快を伴うためvalenceは大きく負に寄ります。一方で驚きは注意喚起と緊張を高めやすく、回避したくなるほどの強さからarousalも高めと判断しました。
18,目を伏せたくなるようなとても不快な驚き,8,-0.88,0.72,「目を伏せたくなるようなとても不快な驚き」は嫌悪や羞恥を伴う強い不快感が中心で、快-不快次元は大きくマイナスになります。一方で「驚き」は急激な注意喚起・緊張を伴うため覚醒度は高めになります。
18,目を伏せたくなるようなとても不快な驚き,9,-0.92,0.72,「目を伏せたくなるようなとても不快な驚き」は強い嫌悪・羞恥を伴うネガティブ感情で快適さがほぼないためvalenceは大きくマイナス。驚きは注意喚起と緊張を高めるため生理的覚醒が高く、arousalはプラス寄りになる。
18,目を伏せたくなるようなとても不快な驚き,10,-0.88,0.72,「とても不快な驚き」は強い嫌悪・ショックを伴うため快‐不快軸は大きく不快側に寄ります。また「驚き」は生理的覚醒を伴い、「目を伏せたくなる」ほどの強度があるため覚醒度も高めになります。
19,嫌悪感,1,-0.85,0.4,嫌悪感は強い不快感・拒絶反応を伴うためvalenceは大きくマイナスになります。一方で生理的な警戒や回避を促し適度な覚醒を伴うため、arousalは中程度のプラスとしました。
19,嫌悪感,2,-0.85,0.45,嫌悪感は強い不快・拒否の情動で、快-不快次元では大きく負に位置づきます。一方で生理的な回避反応や緊張を伴い、覚醒度は中程度に高いと考えられます。
19,嫌悪感,3,-0.85,0.45,嫌悪感は強い不快感や拒絶を伴うためvalenceは大きくマイナスになります。一方で吐き気や回避行動を促す生理的反応が起こりやすく、適度に覚醒水準が上がるためarousalは中程度のプラスとしました。
19,嫌悪感,4,-0.85,0.4,嫌悪感は対象を強く不快・拒絶したい感情であり、快から大きく外れるためvalenceは低い。生理的反応や回避行動を伴い一定の覚醒はあるが、怒りほど高覚醒ではないため中程度のarousalとした。
19,嫌悪感,5,-0.85,0.4,嫌悪感は強い不快感を伴い、対象から距離を取ろうとする感情のためvalenceは大きく負になります。一方で生理的な反応や回避行動を促す適度な覚醒が起こるため、arousalは中程度の正としました。
19,嫌悪感,6,-0.85,0.55,嫌悪感は対象から距離を取り排除したいという強い不快感を伴うためvalenceは大きく負になります。一方で吐き気・警戒などの身体反応を伴いやすく覚醒度は中〜やや高めになります。
19,嫌悪感,7,-0.85,0.4,嫌悪感は強い不快感・拒否反応を伴うためvalenceは大きく負になります。一方で対象から距離を取る回避行動を促し適度な覚醒を伴うことが多いので、arousalは中程度の正としました。
19,嫌悪感,8,-0.85,0.45,嫌悪感は対象を不快・拒絶すべきものとして評価するため、快-不快次元では強い不快（低valence）に寄ります。一方で吐き気や回避反応などの生理的・注意的反応を伴い中程度に覚醒が上がるため、arousalは中程度の正寄りとしました。
19,嫌悪感,9,-0.85,0.35,嫌悪感は対象を強く不快に感じ回避したくなる感情で、快-不快軸では大きく負に傾きます。一方で怒りほど高覚醒ではないことも多いものの、身の危険や汚染への反応として一定の覚醒を伴います。
19,嫌悪感,10,-0.85,0.35,嫌悪感は強い不快感・拒否反応を伴うためvalenceは大きく負になります。一方で生理的な身構えや回避を促す覚醒は中程度で、怒りほど高くないためarousalはやや正に設定します。
20,強い嫌悪感,1,-0.92,0.62,「強い嫌悪感」は強い不快感を伴うためvalenceは大きくマイナスになります。一方で生理的な拒否反応や回避行動を促しやすく、覚醒水準も高めになりやすいです。
20,強い嫌悪感,2,-0.88,0.62,「強い嫌悪感」は強い不快・拒絶の感情で快方向から大きく離れるためvalenceは大きくマイナスです。強い嫌悪は身体的反応や注意の高まりを伴いやすく、覚醒度も高めになります。
20,強い嫌悪感,3,-0.9,0.7,「強い嫌悪感」は非常に不快で回避動機が強い感情のためvalenceは大きくマイナスになります。また生理的反発や警戒が高まりやすく覚醒度も高めになるためarousalはプラス寄りです。
20,強い嫌悪感,4,-0.9,0.7,「強い嫌悪感」は強い不快・拒否の感情で快から大きく離れるためvalenceは大きく負になります。一方で生理的反応や回避行動を促しやすく覚醒度も高めなのでarousalは正寄りにしました。
20,強い嫌悪感,5,-0.901,0.65,「強い嫌悪感」は強い不快感を伴うためvalenceは大きくマイナスに設定しました。一方で生理的な拒否反応や回避行動を促し覚醒度も高まりやすいため、arousalはプラス寄りにしました。
20,強い嫌悪感,6,-0.88,0.72,「強い嫌悪感」は強い不快・拒絶反応を伴うためvalenceは大きくマイナスになります。また、身体的な緊張や回避衝動が高まりやすく覚醒水準も高めです。
20,強い嫌悪感,7,-0.88,0.62,「強い嫌悪感」は対象を強く不快・拒否したい感情で、快の反対側に大きく振れるためvalenceは低い。身体的反応や回避衝動が強く生じやすく、覚醒度も高めになるためarousalを正の値にした。
20,強い嫌悪感,8,-0.92,0.62,強い嫌悪感は強い不快感を伴い、対象から遠ざかりたい回避動機が中心となるためvalenceは大きく負になります。一方で身体的な緊張や注意の高まりを伴いやすく、覚醒度も比較的高いと判断しました。
20,強い嫌悪感,9,-0.9,0.75,「強い嫌悪感」は強い不快感・拒否感を伴うためvalenceは大きく負になります。また、生理的反応や回避衝動が強く出やすく覚醒度も高めなのでarousalは正の高めに置きます。
20,強い嫌悪感,10,-0.9,0.75,「強い嫌悪感」は強い不快感を伴うためvalenceは大きくマイナスになります。また生理的な拒否反応や警戒を伴い心理的な活性が高まりやすいのでarousalは高めです。
21,興味を伴う嫌悪感,1,-0.35,0.45,「嫌悪感」は不快寄りでvalenceはマイナスだが、「興味を伴う」ことで好奇心が混ざり不快の強さがやや緩和されると判断しました。興味・探索動機により注意が高まりやすく、arousalは中程度に高いと見積もりました。
21,興味を伴う嫌悪感,2,-0.35,0.4,嫌悪感が主成分のため快-不快は不快寄りだが、「興味」が混ざることで純粋な嫌悪よりは緩和されます。興味・探索動機により注意が高まり、回避だけでなく接近も生じうるため覚醒度は中程度に上がります。
21,興味を伴う嫌悪感,3,-0.45,0.35,嫌悪感が主成分のため不快側（負のvalence）だが、「興味」を伴うことで純粋な嫌悪よりは中和されます。関心・注視が入るため覚醒はやや高まる一方、恐怖や激怒ほどの高覚醒ではありません。
21,興味を伴う嫌悪感,4,-0.45,0.55,「嫌悪感」は基本的に不快で回避動機が強くvalenceは負になりますが、「興味を伴う」により好奇心・接近動機が混ざるため不快さは中程度に緩和されます。興味と嫌悪の葛藤は注意を強く引き覚醒水準を上げやすいのでarousalはやや高めになります。
21,興味を伴う嫌悪感,5,-0.35,0.45,嫌悪感が中心のため快‐不快軸では不快寄りになる一方、「興味」を伴うことで純粋な嫌悪よりもわずかに中和されます。興味は注意の向きを強めるため覚醒度は中程度に高まります。
21,興味を伴う嫌悪感,6,-0.35,0.45,嫌悪感が主成分のため不快寄り（負のvalence）だが、「興味」を伴うことで純粋な嫌悪よりは中和される。興味・探索動機が加わり注意が高まるため、arousalは中程度に高い。
21,興味を伴う嫌悪感,7,-0.45,0.35,嫌悪感が主成分のため快―不快軸では不快寄りになりますが、「興味」を伴うことで純粋な嫌悪よりも不快度は緩和されます。興味・好奇心が注意を喚起するため覚醒度は中程度に上がります。
21,興味を伴う嫌悪感,8,-0.55,0.45,嫌悪感が中心のため快‐不快の評価は不快寄り（負）になりますが、「興味を伴う」ことで純粋な嫌悪より好奇心が混ざり、極端な負にはなりにくいです。興味は注意喚起と接近動機を高めるため覚醒度は中程度に高めと判断します。
21,興味を伴う嫌悪感,9,-0.35,0.45,嫌悪感が中心のため快‐不快は不快側に寄る一方、「興味を伴う」ことで純粋な嫌悪より若干中和されます。興味・好奇心により注意が向きやすく覚醒度は中程度に高まります。
21,興味を伴う嫌悪感,10,-0.55,0.45,嫌悪感が主体のため快より不快が優勢でvalenceはマイナスになります。一方で「興味」を伴うことで回避一辺倒ではなく注意・探索が生じ、覚醒度は中程度に高まると考えられます。
22,深刻ではない強い嫌悪感,1,-0.78,0.55,「強い嫌悪感」は強い不快を伴うためvalenceは大きく負になります。一方で「深刻ではない」は脅威や重苦しさが低く、覚醒は高すぎず中程度に留まると判断しました。
22,深刻ではない強い嫌悪感,2,-0.72,0.55,「強い嫌悪感」は快-不快次元で明確に不快側に寄るためvalenceは低めになります。一方「深刻ではない」は恐怖や切迫感よりも生理的な反発・警戒に近く、中～やや高い覚醒としてarousalを中程度にしました。
22,深刻ではない強い嫌悪感,3,-0.78,0.62,「強い嫌悪感」は不快の度合いが大きいためvalenceは大きく負に寄せます。一方で「深刻ではない」は切迫感や恐怖よりは低めですが、嫌悪は生理的反応を伴い覚醒は中〜高程度になるためarousalを正に設定します。
22,深刻ではない強い嫌悪感,4,-0.82,0.62,嫌悪感は強い不快感を伴うためvalenceは大きくマイナスになります。一方「深刻ではない」ことで恐怖や切迫感は弱まりつつも、「強い」嫌悪は生理的反発を伴い覚醒度は中～高程度になります。
22,深刻ではない強い嫌悪感,5,-0.78,0.62,「嫌悪感」は強い不快情動のためvalenceは大きくマイナスになります。一方で「深刻ではない」ため恐怖や危機感ほどではないが、「強い」嫌悪は反応を促しやすく覚醒水準は中〜高めになります。
22,深刻ではない強い嫌悪感,6,-0.78,0.62,「強い嫌悪感」は強い不快さを伴うためvalenceは大きく負側になります。一方で「深刻ではない」は危機感や持続的な緊張は弱めるものの、嫌悪自体は反応性が高く身体的覚醒を伴いやすいためarousalは中～やや高めと判断します。
22,深刻ではない強い嫌悪感,7,-0.78,0.62,「嫌悪感」は強い不快情動でvalenceは大きく負になります。一方「深刻ではない」ため絶望や恐怖ほどではないが、「強い」ので生理的な覚醒は中～やや高めと判断しました。
22,深刻ではない強い嫌悪感,8,-0.78,0.62,「強い嫌悪感」は明確に不快で回避動機が強いためvalenceは大きく負に置きます。一方「深刻ではない」は恐怖や絶望ほどの高覚醒ではないものの、強い嫌悪は生理的反応を伴いやすいのでarousalは中～やや高めに設定します。
22,深刻ではない強い嫌悪感,9,-0.78,0.55,嫌悪感は強い不快感を伴うためvalenceは大きく負になります。一方で「強い」嫌悪は生理的反応や回避動機を高めるため覚醒度は中～高ですが、「深刻ではない」ため極端には高くしません。
22,深刻ではない強い嫌悪感,10,-0.75,0.55,「強い嫌悪感」は不快度が高くvalenceは大きくマイナスになります。一方で「深刻ではない」は危機感や持続的ストレスが低いことを示すため、arousalは高めだが極端にはならない中～やや高程度と判断しました。
23,少し恥ずかしくて嫌な気持ち,1,-0.45,0.25,「少し恥ずかしくて嫌な気持ち」は不快感が中心でvalenceはマイナス寄りになりますが、「少し」とあるため強度は中程度に留まります。恥ずかしさは軽い緊張や自己意識の高まりを伴うため、arousalはやや高め（ただし強い覚醒ではない）と判断しました。
23,少し恥ずかしくて嫌な気持ち,2,-0.55,0.35,「恥ずかしい」は自己意識の高まりと軽い緊張を伴い不快寄りになりやすく、「嫌な気持ち」が明確にネガティブなのでvalenceは中程度のマイナスにしました。一方で「少し」とあるため強い興奮・動揺ではなく、arousalは軽〜中程度の覚醒と判断しました。
23,少し恥ずかしくて嫌な気持ち,3,-0.55,0.3,「恥ずかしい」「嫌な気持ち」は不快寄りの感情で、自己意識の高まりや軽い緊張を伴うためvalenceは低めです。一方で「少し」とあるため覚醒度は中程度よりやや低めに見積もります。
23,少し恥ずかしくて嫌な気持ち,4,-0.55,0.35,「少し恥ずかしくて嫌な気持ち」は不快感が中心でvalenceはマイナス寄りです。一方、恥ずかしさは緊張や自己意識を伴い適度に覚醒水準が上がるためarousalはややプラスにしました。
23,少し恥ずかしくて嫌な気持ち,5,-0.55,0.35,「恥ずかしい」による自己意識の高まりと軽い緊張があり覚醒度はやや高めです。一方で「嫌な気持ち」が明確に不快を示すため、快-不快（valence）は中程度にマイナスと判断しました。
23,少し恥ずかしくて嫌な気持ち,6,-0.45,0.25,「恥ずかしい」は自己意識の高まりと軽い緊張を伴うため不快寄りで、ただし「少し」なので強い苦痛ではありません。嫌な気持ちが加わる一方、覚醒は中程度の上振れにとどまると判断しました。
23,少し恥ずかしくて嫌な気持ち,7,-0.55,0.25,恥ずかしさに加えて「嫌な気持ち」が含まれるため全体として不快寄りの感情でvalenceは負になります。一方「少し」とあるため覚醒度は高すぎず、軽い緊張・落ち着かなさ程度の中低 arousal と判断しました。
23,少し恥ずかしくて嫌な気持ち,8,-0.55,0.35,"恥ずかしさに加えて「嫌な気持ち」が明示されているため不快寄りでvalenceは低め。""少し""とあるので強い動揺ではなく、中程度の覚醒としてarousalはやや高めにしました。"
23,少し恥ずかしくて嫌な気持ち,9,-0.55,0.35,「少し恥ずかしくて嫌な気持ち」は不快感が中心で、自己意識の高まりに伴う軽いストレス反応があるためvalenceは負寄りになります。一方で「少し」とあるため覚醒度は中程度の上昇にとどまると判断しました。
23,少し恥ずかしくて嫌な気持ち,10,-0.45,0.35,「恥ずかしい」は自己意識が高まり不快寄りの感情で、ただし「少し」なので強い苦痛ではありません。嫌な気持ちも含むためvalenceは負、恥による緊張で適度に覚醒が上がるためarousalは中程度の正としました。
24,とても恥ずかしくて嫌な気持ち,1,-0.78,0.62,「恥ずかしい」「嫌な気持ち」は強い不快感を伴う否定的情動で、valenceは低くなります。一方、羞恥は自己意識の高まりや緊張を伴い生理的覚醒も比較的高いためarousalは正寄りです。
24,とても恥ずかしくて嫌な気持ち,2,-0.78,0.62,「恥ずかしくて嫌な気持ち」は自己評価の低下や回避欲求を伴う不快情動であるためvalenceは強くマイナス寄りです。一方で羞恥は緊張・動揺などの生理的覚醒を伴いやすいのでarousalは中～高めになります。
24,とても恥ずかしくて嫌な気持ち,3,-0.78,0.62,「とても恥ずかしくて嫌な気持ち」は自己評価の低下や不快感が強い否定的感情であるためvalenceは大きくマイナスに寄せました。一方で恥ずかしさは緊張・動揺を伴いやすく生理的覚醒が高まるためarousalはプラス寄りに設定しました。
24,とても恥ずかしくて嫌な気持ち,4,-0.78,0.62,「とても恥ずかしくて嫌な気持ち」は強い不快感（自己否定・苦痛）を伴うためvalenceは大きくマイナスです。一方で恥ずかしさは緊張や動揺を伴い覚醒度が高まりやすいのでarousalはプラス寄りになります。
24,とても恥ずかしくて嫌な気持ち,5,-0.78,0.52,「恥ずかしくて嫌な気持ち」は強い不快感・自己否定感を伴うためvalenceは低めです。一方で恥は緊張や動揺を生みやすく、適度に覚醒水準が上がるためarousalは中程度の正にしました。
24,とても恥ずかしくて嫌な気持ち,6,-0.78,0.62,「とても恥ずかしくて嫌な気持ち」は強い不快感を伴うためvalenceは大きくマイナスになります。一方、羞恥は緊張や動揺を引き起こしやすく覚醒度が上がるためarousalはプラス寄りです。
24,とても恥ずかしくて嫌な気持ち,7,-0.78,0.62,「とても恥ずかしくて嫌な気持ち」は強い不快感（自己否定・回避）を伴うためvalenceは大きくマイナス。恥は緊張や動揺を引き起こしやすく、生理的覚醒も高まりやすいのでarousalはプラス寄り。
24,とても恥ずかしくて嫌な気持ち,8,-0.82,0.58,強い恥や嫌悪感は自己評価の低下や不快感を伴うためvalenceは大きくマイナスになります。一方で恥ずかしさは緊張・動悸などの覚醒を伴いやすく、arousalは中～高程度と判断しました。
24,とても恥ずかしくて嫌な気持ち,9,-0.78,0.62,「恥ずかしい」「嫌な気持ち」は自己評価の低下や不快感が強く、快-不快軸では大きく不快側に寄ります。一方で羞恥は緊張・動揺を伴いやすく、生理的覚醒も比較的高めになるためarousalは正に設定しました。
24,とても恥ずかしくて嫌な気持ち,10,-0.82,0.58,「とても恥ずかしくて嫌な気持ち」は自己評価の低下や回避欲求を伴う強い不快感が中心のためvalenceは大きく負に寄ります。一方、羞恥は緊張・動揺・顔の火照りなどの生理的亢進を伴いやすく、覚醒度は中〜高程度と判断しました。
25,とても悲しい,1,-0.85,-0.20000000000000018,「とても悲しい」は強い不快感・喪失感を伴うためvalenceは大きくマイナス。悲しみは落ち込みや無力感で活動性が下がりやすいのでarousalはやや低め。
25,とても悲しい,2,-0.85,-0.30000000000000004,「とても悲しい」は強い不快感を伴うためvalenceは大きくマイナス。悲しみは落ち込み・無気力など低覚醒寄りだが、強度が高い分わずかに覚醒も伴うため中程度の低覚醒とした。
25,とても悲しい,3,-0.85,0.2,「とても悲しい」は強い不快感を伴うためvalenceは大きく負に寄せました。一方で悲しみは怒りや恐怖ほど高覚醒ではなく、沈痛でエネルギーが低下しやすいためarousalはやや低～中程度に設定しました。
25,とても悲しい,4,-0.85,-0.35,「とても悲しい」は強い不快感を伴うためvalenceは大きく負になります。一方で悲しみは落ち込み・沈静化を伴いやすく、強度は高くても覚醒水準はやや低めと判断しました。
25,とても悲しい,5,-0.85,-0.20000000000000018,「とても悲しい」は強い不快感・喪失感を伴うためvalenceは大きく負に寄る。一方で怒りや恐怖ほどの高覚醒ではなく、沈んだ状態になりやすいのでarousalはやや低めとした。
25,とても悲しい,6,-0.85,-0.20001,「とても悲しい」は強い不快感を伴うためvalenceは大きく負に寄せた。悲しみは一般に沈静的で活動性が下がる傾向があるため、arousalはやや低めに設定した。
25,とても悲しい,7,-0.85,0.3,「とても悲しい」は強い不快感を伴うためvalenceは大きく負に寄せました。一方で悲しみは怒り等より覚醒度が低めですが、「とても」によりある程度の覚醒を見込み中程度の正寄りにしました。
25,とても悲しい,8,-0.85,-0.20000000000000018,「とても悲しい」は強い不快感を伴うためvalenceは大きくマイナス。一方で悲しみは落ち込みや無力感を伴い、怒りや恐怖ほどの高覚醒ではないためarousalはやや低めに設定しました。
25,とても悲しい,9,-0.85,-0.304,「とても悲しい」は強い不快感を伴うためvalenceは大きくマイナスです。一方で悲しみは高揚よりも沈静・無力感を伴いやすく、arousalはやや低めと判断しました。
25,とても悲しい,10,-0.85,-0.30005,「とても悲しい」は強い不快感を伴うためvalenceは大きくマイナス。悲しみは落ち込みや無力感で活動性が下がりやすく、arousalはやや低めと判断しました。
26,悲しい,1,-0.75,-0.20000000000000018,「悲しい」は喪失感や落ち込みに伴う不快感が強いためvalenceは大きくマイナスになります。一方で興奮や緊張は比較的低く、沈静的な状態になりやすいのでarousalはやや低めです。
26,悲しい,2,-0.75,-0.25,「悲しい」は不快感情であり、気分が沈むためvalenceは大きくマイナス寄りになります。一方で興奮や緊張よりも落ち込み・低活動に近いのでarousalはやや低めです。
26,悲しい,3,-0.75,-0.35,「悲しい」は不快感が強い感情で、喜びとは反対方向のためvalenceは大きく負側になります。一方で怒りや恐怖ほどの高覚醒ではなく、沈んだ気分になりやすいのでarousalはやや低めです。
26,悲しい,4,-0.75,-0.35,「悲しい」は不快感が強く快から離れるためvalenceは大きくマイナス。一般に落ち込みや沈静を伴い興奮度は高くないため、arousalはやや低めのマイナスとした。
26,悲しい,5,-0.75,-0.30000000000000004,「悲しい」は不快感・喪失感を伴うためvalenceは明確に負側です。一方で興奮や緊張は強くなく、沈静寄りになりやすいのでarousalはやや低めと判断しました。
26,悲しい,6,-0.75,-0.35,「悲しい」は喪失や落胆に伴う不快感が強く、快-不快次元では明確にマイナス寄りです。一方で興奮や緊張は高くなく、沈静・無気力寄りになりやすいため覚醒度はやや低めに置きました。
26,悲しい,7,-0.75,-0.30000000000000004,「悲しい」は喪失感や落胆など不快感が中心の感情であるためvalenceは大きく負に寄せます。一方で静かに沈むことが多く、興奮よりも低覚醒になりやすいためarousalはやや負とします。
26,悲しい,8,-0.75,-0.15,「悲しい」は不快感情であり、全体としてネガティブな評価（valence）が強い。一方、怒りや恐怖ほど高覚醒ではなく、沈み込みや無気力を伴いやすいためarousalはやや低めとした。
26,悲しい,9,-0.75,-0.35,「悲しい」は不快感が強いネガティブ感情のためvalenceは低めになります。一方で興奮や高揚よりも沈静・無気力寄りになりやすいのでarousalはやや低めに設定します。
26,悲しい,10,-0.75,-0.30001,「悲しい」は不快感が強い負の感情であるためvalenceは低めに設定しました。一方で怒りや恐怖ほどの高覚醒ではなく、沈静的になりやすいためarousalはやや低めとしました。
27,悲しくて腹立たしい,1,-0.72,0.58,「悲しい」は不快で覚醒は中程度、「腹立たしい」は強い不快と比較的高い覚醒を伴います。両者の混合として、valenceはかなり低く、arousalは中〜やや高めと判断しました。
27,悲しくて腹立たしい,2,-0.72,0.58,「悲しい」は不快寄りで覚醒度は中程度、「腹立たしい（怒り）」は強い不快と高めの覚醒を伴います。両者の混合として、快は低く覚醒は中〜高程度と判断しました。
27,悲しくて腹立たしい,3,-0.72,0.55,「悲しい」は不快で覚醒は低〜中程度、「腹立たしい（怒り）」は強い不快と高めの覚醒を伴うため、全体として強い不快寄りで覚醒は中〜高程度と判断しました。
27,悲しくて腹立たしい,4,-0.75,0.55,「悲しい」は強い不快（低valence）で覚醒は中程度、「腹立たしい」は不快かつ覚醒が高めの怒り系です。両者が混在するため、valenceはかなり低く、arousalは中～やや高めと判断しました。
27,悲しくて腹立たしい,5,-0.72,0.55,「悲しい」は不快で覚醒は中程度、「腹立たしい」は不快で覚醒が高めの感情です。両者が混ざるため不快度は強く、覚醒は中～やや高めと判断しました。
27,悲しくて腹立たしい,6,-0.78,0.55,「悲しい」は不快で覚醒度は中程度、「腹立たしい」はより不快で覚醒度が高い感情です。両者が同時にあるため、valenceはかなり低く、arousalは中〜やや高めと判断しました。
27,悲しくて腹立たしい,7,-0.72,0.66,「悲しい」は不快で覚醒度は中程度、「腹立たしい」は強い不快と高めの覚醒を伴うため、全体としてかなり不快で覚醒度も高めと判断しました。
27,悲しくて腹立たしい,8,-0.75,0.65,「悲しい」は強い不快感（負のvalence）で覚醒は中程度、「腹立たしい」は不快感が強く覚醒が高めの感情です。両者が併存するためvalenceはかなり低く、arousalは高め寄りの中高程度と判断しました。
27,悲しくて腹立たしい,9,-0.74,0.63,「悲しい」は不快で覚醒は中程度、「腹立たしい（怒り）」は強い不快と高めの覚醒を伴います。両者が混ざるため、valenceはかなり低く、arousalはやや高めと判断しました。
27,悲しくて腹立たしい,10,-0.72,0.52,「悲しい」は強い不快感で覚醒は中程度、「腹立たしい」は不快感が強く覚醒が高めの怒り寄りの感情です。両者が混在するためvalenceは大きくマイナス、arousalは中〜やや高めと判断しました。
28,とても痛い,1,-0.92,0.78,「とても痛い」は強い身体的不快・苦痛を示し、快の要素がほぼないためvalenceは大きく負に寄せます。痛みは注意を強く引き緊張やストレス反応を伴うため、arousalは高めになります。
28,とても痛い,2,-0.95,0.85,「とても痛い」は強い苦痛を伴うため快適さはほぼなく、valenceは大きく負になります。また痛みは緊張やストレス反応を引き起こしやすく覚醒度が高いのでarousalは高めです。
28,とても痛い,3,-0.9000000000000002,0.8,「とても痛い」は強い不快感・苦痛を伴うためvalenceは大きく負になります。一方で強い痛みは身体的な緊張や注意の集中を引き起こし覚醒度が高いためarousalは正に高めです。
28,とても痛い,4,-0.92,0.85,「とても痛い」は強い不快感・苦痛を伴うためvalenceは大きくマイナスになります。痛みは注意を強く喚起し身体的ストレス反応を高めるためarousalは高めです。
28,とても痛い,5,-0.901,0.82,「とても痛い」は強い苦痛・不快感を示すためvalenceは大きく負に寄ります。痛みは注意を強く引き緊張やストレス反応を伴いやすいのでarousalは高めになります。
28,とても痛い,6,-0.92,0.8,「とても痛い」は強い不快感・苦痛を伴うためvalenceは大きく負、また身体的危機やストレス反応で注意・緊張が高まるためarousalは高めになります。
28,とても痛い,7,-0.903,0.82,「とても痛い」は強い不快感・苦痛を伴うためvalenceは大きく負になります。一方で痛みは身体的な警戒反応を引き起こしやすく覚醒度が高いためarousalは高めです。
28,とても痛い,8,-0.92,0.78,「とても痛い」は強い身体的不快と苦痛を伴うためvalenceは大きく負になります。また痛みは注意を強く喚起し緊張や反応を高めるのでarousalは高めです。
28,とても痛い,9,-0.902,0.88,「とても痛い」は強い苦痛・不快感を伴うため快の反対側（負のvalence）が非常に大きいです。また痛みは身体的警告として強い注意・覚醒を引き起こすためarousalも高くなります。
28,とても痛い,10,-0.9,0.85,「とても痛い」は強い苦痛・不快感を伴うためvalenceは大きくマイナスになります。また痛みは注意や身体反応を強く喚起するためarousalは高めです。
29,痛い,1,-0.85,0.7,「痛い」は身体的不快感や苦痛を直接表すため快‐不快次元では強い不快（負のvalence）になります。一方で痛みは注意を強く喚起し緊張やストレス反応を伴うため覚醒度（arousal）は高めです。
29,痛い,2,-0.85,0.75,「痛い」は身体的・心理的に不快で回避動機が強く、快の程度は大きくマイナスになりやすいです。また危険信号として注意・緊張が高まりやすく、覚醒水準も高めに出ます。
29,痛い,3,-0.802,0.72,「痛い」は身体的・心理的に強い不快感を伴うためvalenceは大きくマイナスになります。一方で痛みは注意を強く引き起こし緊張やストレス反応を高めるためarousalは高めです。
29,痛い,4,-0.85,0.7,「痛い」は身体的・心理的な不快感を強く伴うためvalenceは大きく負です。一方で痛みは注意を喚起しストレス反応を高めるためarousalは高めになります。
29,痛い,5,-0.85,0.7,「痛い」は身体的苦痛や不快感を直接表すため快-不快軸では強い不快（負）に寄ります。一方で痛みは注意を強く喚起しストレス反応を伴うため覚醒度は高めになります。
29,痛い,6,-0.85,0.7,「痛い」は身体的・心理的な不快感を強く伴うためvalenceは大きくマイナスになります。一方で危険や損傷を知らせる信号として注意喚起・緊張を高めやすく、arousalは高めです。
29,痛い,7,-0.85,0.7,「痛い」は身体的不快感・苦痛を伴うため快‐不快次元では強く不快寄りになります。一方で注意を引き緊張や反射を促すため覚醒度は高めです。
29,痛い,8,-0.85,0.65,「痛い」は身体的・心理的に強い不快感を伴うためvalenceは大きく負に寄ります。一方で危険信号として注意を喚起し緊張やストレス反応を高めやすいのでarousalは正に高めです。
29,痛い,9,-0.85,0.7,「痛い」は身体的苦痛を伴うため強い不快（valenceが大きくマイナス）に寄ります。一方で痛みは注意を強く喚起し緊張・覚醒を高めやすいのでarousalは高めになります。
29,痛い,10,-0.85,0.7,「痛い」は身体的・心理的に不快感を強く伴うためvalenceは大きく負になります。一方で危険信号として注意喚起し緊張や反射を引き起こすためarousalは高めになります。
30,眠気,1,-0.10999999999999999,-0.7,眠気は快・不快の評価が中立寄りですが、集中低下やだるさでやや不快寄りになりやすいです。一方で覚醒水準は低く、活動性が下がるため低 arousal と判断します。
30,眠気,2,-0.102,-0.75,眠気は心身の活力が低下し覚醒水準が下がるためarousalは低い。感情価としては必ずしも強い不快ではないが、作業中などでは煩わしさもあるためわずかに不快寄りとした。
30,眠気,3,-0.102,-0.75,眠気は身体的にだるさ・集中低下を伴い、快よりもやや不快寄りになりやすい一方、覚醒水準は低く活動性が下がるためarousalは大きくマイナスになります。状況によっては心地よい場合もありますが、一般的評価としては低覚醒・やや負の情動です。
